0.1464466154575348,1.3535534143447876,4.190951585769653e-08,1.0,1.0,1.0,1.0
0.5,1.5,1.210719347000122e-08,1.0,1.0,1.0,1.0
0.5,1.5,2.0,1.0,1.0,1.0,1.0
0.1464466154575348,1.3535534143447876,2.0,1.0,1.0,1.0,1.0
0.8535534143447876,1.3535534143447876,4.190951585769653e-08,1.0,1.0,1.0,1.0
1.0,1.0,2.7008354663848877e-08,1.0,1.0,1.0,1.0
1.0,1.0,2.0,1.0,1.0,1.0,1.0
0.8535534143447876,1.3535534143447876,2.0,1.0,1.0,1.0,1.0
0.1464466154575348,1.3535534143447876,4.190951585769653e-08,1.0,1.0,1.0,1.0
0.1464466154575348,1.3535534143447876,2.0,1.0,1.0,1.0,1.0
0.0,1.0,2.0,1.0,1.0,1.0,1.0
0.0,1.0,2.7008354663848877e-08,1.0,1.0,1.0,1.0
0.5,1.5,1.210719347000122e-08,1.0,1.0,1.0,1.0
0.8535534143447876,1.3535534143447876,4.190951585769653e-08,1.0,1.0,1.0,1.0
0.8535534143447876,1.3535534143447876,2.0,1.0,1.0,1.0,1.0
0.5,1.5,2.0,1.0,1.0,1.0,1.0
