0.5,0.043749935925006866,0.9625000357627869,1.0,1.0,1.0,1.0
0.5,0.043749935925006866,0.9625000357627869,1.0,1.0,1.0,1.0
0.5,0.043749935925006866,0.9625000357627869,1.0,1.0,1.0,1.0
0.5,0.043749935925006866,0.9625000357627869,1.0,1.0,1.0,1.0
0.5,0.043749935925006866,0.9625000357627869,1.0,1.0,1.0,1.0
0.5,0.043749935925006866,0.9625000357627869,1.0,1.0,1.0,1.0
0.5,0.043749935925006866,0.9625000357627869,0.0,1.0,0.0,1.0
0.5,0.043749935925006866,0.9625000357627869,0.0,1.0,0.0,1.0
0.625,-0.0031250640749931335,0.762499988079071,0.0,1.0,0.0,1.0
0.375,-0.0031250640749931335,0.762499988079071,0.0,1.0,0.0,1.0
0.5,0.043749935925006866,0.9625000357627869,0.0,1.0,0.0,1.0
0.5,0.043749935925006866,0.9625000357627869,0.0,1.0,0.0,1.0
0.5,0.043749935925006866,0.9625000357627869,0.0,1.0,0.0,1.0
0.625,-0.0031250640749931335,0.762499988079071,0.0,1.0,0.0,1.0
0.375,-0.0031250640749931335,0.762499988079071,0.0,1.0,0.0,1.0
0.5,0.043749935925006866,0.9625000357627869,0.0,1.0,0.0,1.0
0.5,0.043749935925006866,0.9625000357627869,0.0,1.0,0.0,1.0
0.625,0.09062493592500687,0.762499988079071,0.0,1.0,0.0,1.0
0.5,0.043749935925006866,0.9625000357627869,0.0,1.0,0.0,1.0
0.5,0.043749935925006866,0.9625000357627869,0.0,1.0,0.0,1.0
0.375,0.09062493592500687,0.762499988079071,0.0,1.0,0.0,1.0
0.5,0.043749935925006866,0.9625000357627869,0.0,1.0,0.0,1.0
0.625,0.09062493592500687,0.762499988079071,0.0,1.0,0.0,1.0
0.625,-0.0031250640749931335,0.762499988079071,0.0,1.0,0.0,1.0
0.375,-0.0031250640749931335,0.762499988079071,0.0,1.0,0.0,1.0
0.375,0.09062493592500687,0.762499988079071,0.0,1.0,0.0,1.0
0.5,0.043749935925006866,0.9625000357627869,0.0,1.0,0.0,1.0
0.625,-0.0031250640749931335,0.762499988079071,1.0,1.0,1.0,1.0
0.625,-0.0031250640749931335,0.762499988079071,1.0,1.0,1.0,1.0
0.625,0.09062493592500687,0.762499988079071,1.0,1.0,1.0,1.0
0.375,0.09062493592500687,0.762499988079071,1.0,1.0,1.0,1.0
0.375,-0.0031250640749931335,0.762499988079071,1.0,1.0,1.0,1.0
0.375,-0.0031250640749931335,0.762499988079071,1.0,1.0,1.0,1.0
0.5,0.043749935925006866,0.9625000357627869,0.0,1.0,0.0,1.0
0.375,0.09062493592500687,0.762499988079071,0.0,1.0,0.0,1.0
0.625,0.09062493592500687,0.762499988079071,0.0,1.0,0.0,1.0
0.625,-0.0031250640749931335,0.762499988079071,1.0,1.0,1.0,1.0
0.625,0.09062493592500687,0.762499988079071,1.0,1.0,1.0,1.0
0.625,0.09062493592500687,0.762499988079071,1.0,1.0,1.0,1.0
0.375,0.09062493592500687,0.762499988079071,1.0,1.0,1.0,1.0
0.375,0.09062493592500687,0.762499988079071,1.0,1.0,1.0,1.0
0.375,-0.0031250640749931335,0.762499988079071,1.0,1.0,1.0,1.0
0.625,-0.0031250640749931335,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.625,-0.0031250640749931335,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.625,-0.0031250640749931335,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.625,-0.0031250640749931335,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.375,-0.0031250640749931335,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.375,-0.0031250640749931335,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.375,-0.0031250640749931335,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.25,-0.0031250640749931335,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.375,-0.0031250640749931335,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.625,0.09062493592500687,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.75,-0.0031250640749931335,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.625,-0.0031250640749931335,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.375,-0.0031250640749931335,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.25,0.09062493592500687,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.375,0.09062493592500687,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.625,-0.0031250640749931335,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.625,-0.0031250640749931335,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.75,-0.0031250640749931335,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.625,-0.0031250640749931335,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.625,-0.0031250640749931335,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.375,-0.0031250640749931335,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.625,0.09062493592500687,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.75,0.09062493592500687,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.625,0.09062493592500687,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.375,-0.0031250640749931335,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.375,-0.0031250640749931335,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.25,-0.0031250640749931335,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.375,0.09062493592500687,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.375,0.09062493592500687,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.375,0.09062493592500687,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.375,-0.0031250640749931335,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.25,-0.0031250640749931335,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.25,0.09062493592500687,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.625,0.09062493592500687,0.762499988079071,0.0313725508749485,0.2078431397676468,1.0,1.0
0.375,0.09062493592500687,0.762499988079071,0.0313725508749485,0.2078431397676468,1.0,1.0
0.5,0.19374999403953552,0.26249998807907104,0.0313725508749485,0.2078431397676468,1.0,1.0
0.625,0.09062493592500687,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.75,0.09062493592500687,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.75,-0.0031250640749931335,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.625,0.09062493592500687,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.625,0.09062493592500687,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.75,0.09062493592500687,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.375,0.09062493592500687,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.375,0.09062493592500687,0.762499988079071,1.0,1.0,0.007843137718737125,1.0
0.25,0.09062493592500687,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
0.625,-0.0031250640749931335,0.26249998807907104,0.0,0.9803921580314636,1.0,1.0
0.375,0.026946842670440674,0.16249996423721313,0.0,0.9803921580314636,1.0,1.0
0.375,-0.0031250640749931335,0.26249998807907104,0.0,0.9803921580314636,1.0,1.0
0.625,0.09062493592500687,0.26249998807907104,0.0313725508749485,0.2078431397676468,1.0,1.0
0.625,0.09062493592500687,0.762499988079071,0.0313725508749485,0.2078431397676468,1.0,1.0
0.5,0.19374999403953552,0.26249998807907104,0.0313725508749485,0.2078431397676468,1.0,1.0
0.75,-0.0031250640749931335,0.26249998807907104,1.0,1.0,0.007843137718737125,1.0
